james-bond-aperture,james-bond-aperture,"=UNICHAR(HEX2DEC(""f7f0""))",James Bond aperture: A long and tortuous view inside a gun cannon ready to fire. (cinema symbol target)
japan,japan,"=UNICHAR(HEX2DEC(""f7f1""))",Japan: Archipelago located in far East Asia where the sun rises. It's a seismic area with lot of volcanic activities. (map ninja)
japanese-bridge,japanese-bridge,"=UNICHAR(HEX2DEC(""f7f2""))",Japanese bridge: To cross a small stream in a quiet ornemental garden. (bridge ninja)
jasmine,jasmine,"=UNICHAR(HEX2DEC(""f7f3""))",Jasmine: White flower used in shampoo and beauty creams. (plant)
jason-mask,jason-mask,"=UNICHAR(HEX2DEC(""f7f4""))",Jason mask: Hockey protection to hide the face of this famous serial killer which appears in Friday horror movies. (mask sport)
jawbone,jawbone,"=UNICHAR(HEX2DEC(""f7f5""))","Jawbone: After the nose, this is usually the most common part of the face which break after a correct uppercut. (bone mouth)"
jawless-cyclop,jawless-cyclop,"=UNICHAR(HEX2DEC(""f7f6""))",Jawless cyclop: Pointy teeth but no way to close its mouth! (creature)
jeep-2,jeep-2,"=UNICHAR(HEX2DEC(""f7f7""))",Jeep: Famous off-road military 4x4 car. (australia car vehicle)
jeep,jeep,"=UNICHAR(HEX2DEC(""f7f8""))",Jeep: Famous off-road military 4x4 car. (australia car vehicle)
jelly-beans,jelly-beans,"=UNICHAR(HEX2DEC(""f7f9""))",Jelly beans: Candies with 100% natural flavors with no additions whatsoever! (food)
jelly,jelly,"=UNICHAR(HEX2DEC(""f7fa""))",Jelly: A translucent dessert that kids really enjoy. (food)
jellyfish,jellyfish,"=UNICHAR(HEX2DEC(""f7fb""))",Jellyfish: Some species of these transparent stingers living in tropical water can kill a man. (animal australia fish poison sea tentacle)
jerrycan,jerrycan,"=UNICHAR(HEX2DEC(""f7fc""))",Jerrycan: Carry liters of water or oil in jeeps. (bottle container liquid zombie)
jerusalem-cross,jerusalem-cross,"=UNICHAR(HEX2DEC(""f7fd""))",Jerusalem cross: Symbol of noble houses from Middle East a few centuries ago. (cross symbol)
jester-hat,jester-hat,"=UNICHAR(HEX2DEC(""f7fe""))","Jester hat: A fool's headgear with small bells attached. Every time the Joker tells a good joke, he makes them ring. (hat)"
jet-fighter,jet-fighter,"=UNICHAR(HEX2DEC(""f7ff""))",Jet fighter: A fast aircraft used to hunt other planes. (science-fiction sky vehicle)
jet-pack,jet-pack,"=UNICHAR(HEX2DEC(""f800""))",Jet Pack: (vehicle)
jetpack,jetpack,"=UNICHAR(HEX2DEC(""f801""))",Jetpack: Two back rockets to jump higher or fly over small distance. This jet pack was made famous by James Bond in Thunderball. (machine science-fiction vehicle)
jewel-crown,jewel-crown,"=UNICHAR(HEX2DEC(""f802""))",Jewel crown: A dark inlaid ruby is shining softly in the middle of this spiky crown. (hat jewellery)
jeweled-chalice,jeweled-chalice,"=UNICHAR(HEX2DEC(""f803""))",Jeweled chalice: The seek for the Holy Grail is the quest of King Arthur and his mighty knights of the round table. (jewellery kitchenware liquid)
jigsaw-box,jigsaw-box,"=UNICHAR(HEX2DEC(""f804""))",Jigsaw box: Thousands of random bits that may fit together to reveal the big picture. (block container toy)
jigsaw-piece,jigsaw-piece,"=UNICHAR(HEX2DEC(""f805""))",Jigsaw piece: They must fit all together to resolve the puzzle. (household toy)
join,join,"=UNICHAR(HEX2DEC(""f806""))",Join: Merging stuffs into a unique piece. (arrow gui)
joint,joint,"=UNICHAR(HEX2DEC(""f807""))",Joint: Knee or elbow connection without tendons. (bone)
journey,journey,"=UNICHAR(HEX2DEC(""f808""))",Journey: Travel mount and valleys to discover the world and fascinating sceneries. (action)
joystick,joystick,"=UNICHAR(HEX2DEC(""f809""))",Joystick: Controller for arcade video games with huge buttons. (electronic gui household video-game)
jug,jug,"=UNICHAR(HEX2DEC(""f80a""))",Jug: A recipient to carry precious liquids like wine or oil. (bottle egypt greek-roman kitchenware liquid)
juggler,juggler,"=UNICHAR(HEX2DEC(""f80b""))",Juggler: Throwing multiple object in the air and being skillful enough to not let them hit the floor. (action ball body circus sport)
juggling-clubs,juggling-clubs,"=UNICHAR(HEX2DEC(""f80c""))",Juggling clubs: It's safer to send them in the air than juggling with chainsaw in fire. (circus sport)
juggling-seal,juggling-seal,"=UNICHAR(HEX2DEC(""f80d""))",Juggling seal: This seal manage to keep the ball in balance on its nose. (ball circus mammal)
jump-across,jump-across,"=UNICHAR(HEX2DEC(""f80e""))",Jump across: Avoid falling in deep ravines. (action body rank)
jumping-dog,jumping-dog,"=UNICHAR(HEX2DEC(""f80f""))",Jumping dog: This hoop is not in fire yet but this small dog slides through it nonetheless. (circus mammal)
jumping-rope,jumping-rope,"=UNICHAR(HEX2DEC(""f810""))",Jumping rope: This training exercice requires good balance and endurance. (body sport)
jungle,jungle,"=UNICHAR(HEX2DEC(""f811""))",Jungle: A tropical forest with exotic trees and luxuriant fauna. (nature wood)
jupiter,jupiter,"=UNICHAR(HEX2DEC(""f812""))",Jupiter: Biggest planet of the Solar System. This gas giant is situated after the asteroid belt. (ball space)
justice-star,justice-star,"=UNICHAR(HEX2DEC(""f813""))",Justice star: On a sheriff vest. (star symbol)
kaleidoscope-pearls,kaleidoscope-pearls,"=UNICHAR(HEX2DEC(""f814""))","Kaleidoscope Pearls: Small bubbles seen through lenses, like well disciplined dew droplets. (ball liquid)"
kangaroo,kangaroo,"=UNICHAR(HEX2DEC(""f815""))",Kangaroo: Huge marsupial who likes jumping and boxing. (animal australia mammal)
katana,katana,"=UNICHAR(HEX2DEC(""f816""))",Katana: Light blade forged by Japanese masters and used by Leonardo. (blade ninja)
kebab-spit,kebab-spit,"=UNICHAR(HEX2DEC(""f817""))",Kebab spit: The surrounding heat is slowly cooking this rotating cone of non-pork meat. (meat)
kenku-head,kenku-head,"=UNICHAR(HEX2DEC(""f818""))",Kenku head: A cowled flightless avian humanoid with a long beak and mean eyes. (bird creature head medieval-fantasy)
kenya,kenya,"=UNICHAR(HEX2DEC(""f819""))",Kenya: African country located in the East of the continent. The capital is Nairobi. (map)
ketchup,ketchup,"=UNICHAR(HEX2DEC(""f81a""))","Ketchup: A bottle with sweat tomato sauce inside, sometimes with spicy peppers. (bottle food)"
kevlar-vest,kevlar-vest,"=UNICHAR(HEX2DEC(""f81b""))",Kevlar vest: A thick shirt to protect the torso from deadly bullets. (armor clothing police)
kevlar,kevlar,"=UNICHAR(HEX2DEC(""f81c""))",Kevlar: A bullet proof vest. (armor clothing police)
key-2,key-2,"=UNICHAR(HEX2DEC(""f81d""))",Key: A closed door won't remain an obstacle for very long if you have the right key to unlock it. Chest work pretty much the same. (lock)
key-card,key-card,"=UNICHAR(HEX2DEC(""f81e""))",Key card: The key is attached to information about it is supposed to open. (lock)
key-lock,key-lock,"=UNICHAR(HEX2DEC(""f81f""))",Key lock: This door is about to be opened without breaking the lock. (lock)
key,key,"=UNICHAR(HEX2DEC(""f820""))",Key: A simple F shape key with a broad ring. (lock)
keyboard,keyboard,"=UNICHAR(HEX2DEC(""f821""))",Keyboard: To type letters and texts in order to interact with a computer. (electronic gui household office video-game)
keyring,keyring,"=UNICHAR(HEX2DEC(""f822""))",Keyring: Which one of this key is supposed to open the chest? It can be time consuming to try all the combinations. (lock)
kick-scooter,kick-scooter,"=UNICHAR(HEX2DEC(""f823""))",Kick scooter: A engineless vehicle used by kids to travel down hill. (vehicle)
kid-slide,kid-slide,"=UNICHAR(HEX2DEC(""f824""))",Kid slide: A toboggan found in children parks that is lot of fun (except when there's a mud puddle down the line) (building)
kidneys,kidneys,"=UNICHAR(HEX2DEC(""f825""))",Kidneys: Organs dealing with the recycling of liquids near your guts. (anatomy)
kimono,kimono,"=UNICHAR(HEX2DEC(""f826""))",Kimono: Asian suit to practice martial arts like Judo or Karate on a tatami. (clothing ninja sport)
kindle,kindle,"=UNICHAR(HEX2DEC(""f827""))",Kindle: Feel the warm of the hearth between your hands during this magic spell incantation. (action fire hand)
king-ju-mask,king-ju-mask,"=UNICHAR(HEX2DEC(""f828""))","King Ju mask: Dirty hood of King Ju, leader of the Stupeflip crew. (mask)"
king,king,"=UNICHAR(HEX2DEC(""f829""))",King: A crowned silhouette governing the realm with his queen. This icon may be used in a chess game. (body hat symbol)
kitchen-knives,kitchen-knives,"=UNICHAR(HEX2DEC(""f82a""))",Kitchen knives: Sharp tools used by cooks to prepare tasty meals and cut raw meat into small pieces. (blade kitchenware)
kitchen-scale,kitchen-scale,"=UNICHAR(HEX2DEC(""f82b""))",Kitchen scale: Good recipes require ingredients to be weighted accurately (kitchenware)
kitchen-tap,kitchen-tap,"=UNICHAR(HEX2DEC(""f82c""))",Kitchen tap: To pour water into a container while preparing food. (kitchenware liquid)
kite,kite,"=UNICHAR(HEX2DEC(""f82d""))",Kite: Light object attached by a long cord flying in the wind. (sky string toy)
kiwi-bird,kiwi-bird,"=UNICHAR(HEX2DEC(""f82e""))",Kiwi bird: Small ball of feathers with a long beak and two short legs living in New Zealand. (australia bird)
kiwi-fruit,kiwi-fruit,"=UNICHAR(HEX2DEC(""f82f""))",Kiwi fruit: A green tropical fruit covered with hairs and with small dots inside. (food fruit)
klingon,klingon,"=UNICHAR(HEX2DEC(""f830""))",Klingon: Symbol of some aliens people in Star Trek. (flag science-fiction symbol)
knapsack,knapsack,"=UNICHAR(HEX2DEC(""f831""))",Knapsack: A backpack with extensible content to the infinite. This bag metaphor can depict an inventory. (bag clothing)
knee-bandage,knee-bandage,"=UNICHAR(HEX2DEC(""f832""))",Knee bandage: An injury on the leg needs straps. (blood body life)
knee-cap,knee-cap,"=UNICHAR(HEX2DEC(""f833""))",Knee cap: This join can break easily while practicing sports like football. (anatomy bone)
knee-pad,knee-pad,"=UNICHAR(HEX2DEC(""f834""))","Knee pad: You need a robust protection in case you receive an arrow in the knee, it can ruin your guard carrier. If small enough it may also serve on elbows. (armor)"
kneeling,kneeling,"=UNICHAR(HEX2DEC(""f835""))",Kneeling: Praying the gods in a quiet moment. (action body)
knife-fork,knife-fork,"=UNICHAR(HEX2DEC(""f836""))",Knife and fork: This icon could almost figure in a travel guide to confirm that good Inns do offer meal with their accommodation. (blade cross kitchenware tool)
knife-thrust,knife-thrust,"=UNICHAR(HEX2DEC(""f837""))",Knife thrust: A stab in a vulnerable part. (blade)
knight-banner,knight-banner,"=UNICHAR(HEX2DEC(""f838""))",Knight banner: This flag floats on a post during a battle on a open field. (cross flag)
knocked-out-stars,knocked-out-stars,"=UNICHAR(HEX2DEC(""f839""))","Knocked out stars: After a punch in the head, the mind visits a strange galaxy of semi inconsciousness. (star state)"
knockout,knockout,"=UNICHAR(HEX2DEC(""f83a""))","Knockout: This person is almost unconscious after a fight, probably boxing. Suffice to say he will stay dizzy for a long time. (blood head state)"
knot,knot,"=UNICHAR(HEX2DEC(""f83b""))",Knot: A tight rope to attach objects together on a ship. (pirate sea string tool)
koala,koala,"=UNICHAR(HEX2DEC(""f83c""))",Koala: This sleepy grey bear enjoys chewing Eucalyptus leaves all day long. (animal australia mammal)
koholint-egg,koholint-egg,"=UNICHAR(HEX2DEC(""f83d""))",Koholint egg: A huge egg on top of a mountain located on an lost and dream island. (egg zelda)
kraken-tentacle,kraken-tentacle,"=UNICHAR(HEX2DEC(""f83e""))","Kraken tentacle: Coming from the abyss, this huge octopus is about to wreck this galleon. (boat creature sea tentacle)"
kusarigama,kusarigama,"=UNICHAR(HEX2DEC(""f83f""))",Kusarigama: This chain-sickle is a sharp traditional Japanese weapon used during the Middle Ages. (ninja weapon)
l-brick,l-brick,"=UNICHAR(HEX2DEC(""f840""))",L Brick: (block)
lab-coat,lab-coat,"=UNICHAR(HEX2DEC(""f841""))",Lab coat: This white blouse belongs to a scientist or a doctor. (chemical clothing)
labrador-head,labrador-head,"=UNICHAR(HEX2DEC(""f842""))","Labrador head: This dog is good boy, a nice pet to take care of. (animal mammal)"
ladder,ladder,"=UNICHAR(HEX2DEC(""f843""))",Ladder: To climb upstairs to the next floor or go down in a basement. (building tool)
ladders-platform,ladders-platform,"=UNICHAR(HEX2DEC(""f844""))",Ladders platform: A climing path leading to a kong and a princess. (tool)
ladle,ladle,"=UNICHAR(HEX2DEC(""f845""))",Ladle: A big spoon to serve soup during dinner. (kitchenware metal)
ladybug,ladybug,"=UNICHAR(HEX2DEC(""f846""))",Ladybug: This round red bug can fly and is friendly to gardener. (insect)
lamellar,lamellar,"=UNICHAR(HEX2DEC(""f847""))",Lamellar: Lots of metal layers that imitate fish scales on this warrior chest. Unfortunately this kind of suit won't make a knight swim. (armor)
lamprey-mouth,lamprey-mouth,"=UNICHAR(HEX2DEC(""f848""))",Lamprey mouth: An evil marine snake sucking victims flesh and blood like a blind vampire parasite. (animal fish mouth spike)
land-mine,land-mine,"=UNICHAR(HEX2DEC(""f849""))",Land mine: A deadly explosive device hidden in the ground waiting for an unfortunate foot to trigger it. (bomb explosion trap)
lantern-flame,lantern-flame,"=UNICHAR(HEX2DEC(""f84a""))",Lantern flame: A gas lamp to illuminate streets with a dim glow. (fire light steampunk)
lantern,lantern,"=UNICHAR(HEX2DEC(""f84b""))",Lantern: Help Tonberry from Final Fantasy to find a way into darkness. (light ninja)
laptop,laptop,"=UNICHAR(HEX2DEC(""f84c""))","Laptop: A personal computer with everything included: screen, and laptop in a portble unit. (electronic household)"
large-dress,large-dress,"=UNICHAR(HEX2DEC(""f84d""))",Large dress: A spring light dress for women. (clothing)
large-paint-brush,large-paint-brush,"=UNICHAR(HEX2DEC(""f84e""))",Large paint brush: The old tapestry on the wall is faded. Time to refresh the painting with large stripes of vivid colors. (gui office tool)
large-wound,large-wound,"=UNICHAR(HEX2DEC(""f84f""))",Large wound: Putrid problem on the skin that may lead to a nasty infection if no bandages are used. (blood spike)
laser-blast,laser-blast,"=UNICHAR(HEX2DEC(""f850""))",Laser blast: A concentrated light beam (machine science-fiction weapon)
laser-burst,laser-burst,"=UNICHAR(HEX2DEC(""f851""))",Laser burst: A bright dot in the horizon. (light star)
laser-gun,laser-gun,"=UNICHAR(HEX2DEC(""f852""))",Laser gun: (weapon)
laser-precision,laser-precision,"=UNICHAR(HEX2DEC(""f853""))",Laser precision: A beam aiming consistently on the right spot. (light)
laser-sparks,laser-sparks,"=UNICHAR(HEX2DEC(""f854""))","Laser sparks: Keep your safety glasses while watching this rays of light or prepared to be dazzled. Even worse, you could turn blind. (explosion light star)"
laser-turret,laser-turret,"=UNICHAR(HEX2DEC(""f855""))",Laser turret: A red light beam powered by remote electrical sources about to pierce through heavy shielding. (building energy science-fiction weapon)
laser-warning,laser-warning,"=UNICHAR(HEX2DEC(""f856""))",Laser warning: Eyes and skin must be protected before entering this area. Cyclop's playing without his goggles. (symbol)
laserburn,laserburn,"=UNICHAR(HEX2DEC(""f857""))",Laserburn: A focused light beam making its sparky path. (light)
lasso,lasso,"=UNICHAR(HEX2DEC(""f858""))",Lasso: A rope loop used by Cowboys to capture cattle heads. Spin it above your head before throwing. (string weapon western)
latvia,latvia,"=UNICHAR(HEX2DEC(""f859""))",Latvia: A nordic country near Russia. The capital is Riga. (map)
laurel-crown,laurel-crown,"=UNICHAR(HEX2DEC(""f85a""))",Laurel crown: This wreath hat was made popular by emperor Caesar during the roman empire. It's often a symbol of success or victory after a long quest. (hat plant rank)
laurels-trophy,laurels-trophy,"=UNICHAR(HEX2DEC(""f85b""))",Laurels trophy: A cup given to the winner of the competition surrounded by leaves from the emperor crown. (rank sport)
laurels,laurels,"=UNICHAR(HEX2DEC(""f85c""))",Laurels: Never rest on them is the key to true success and glory. (greek-roman hat plant rank)
lava,lava,"=UNICHAR(HEX2DEC(""f85d""))",Lava: Hot viscous liquid erupting from volcanoes. (fire trap)
law-star,law-star,"=UNICHAR(HEX2DEC(""f85e""))",Law star: To distinguish a sheriff from a common cowboy. (police star symbol western)
layered-armor,layered-armor,"=UNICHAR(HEX2DEC(""f85f""))",Layered armor: Scaled mail in detail with the interleaving of iron. (armor metal shield)
lead-pipe,lead-pipe,"=UNICHAR(HEX2DEC(""f860""))",Lead pipe: A hollow cylinder conveying water. Dangerous for the health because of saturnism or Cluedo murderers. (cluedo metal tool weapon)
leaf-skeleton,leaf-skeleton,"=UNICHAR(HEX2DEC(""f861""))",Leaf skeleton: A dry leaf that reveals its frame during autumn season when trees are getting prepared for the cold. (bone plant)
leaf-swirl,leaf-swirl,"=UNICHAR(HEX2DEC(""f862""))","Leaf swirl: First sign of Autumn in gardens, very lightweight leaves in the wind. (plant wood)"
leak,leak,"=UNICHAR(HEX2DEC(""f863""))",Leak: These drops will form an ocean… soon. (liquid)
leaky-skull,leaky-skull,"=UNICHAR(HEX2DEC(""f864""))",Leaky skull: Heavy and stinky foam is running down the hungry jaw of this dead face. (skull)
leapfrog,leapfrog,"=UNICHAR(HEX2DEC(""f865""))",Leapfrog: A high jump above a sport partner during a gymnastics exercise. (action sport)
leather-armor,leather-armor,"=UNICHAR(HEX2DEC(""f866""))",Leather armor: A chest protection for female warriors with a small utility belt. (armor clothing)
leather-boot,leather-boot,"=UNICHAR(HEX2DEC(""f867""))",Leather boot: Handcrafted shoe made of cow skin. (boot)
leather-vest,leather-vest,"=UNICHAR(HEX2DEC(""f868""))",Leather vest: A thick cloth made of tanned animal skin to protect from knives' attacks. (armor)
led,led,"=UNICHAR(HEX2DEC(""f869""))",LED: Light emitting diode used in small device to show if a functionality is enabled. (electronic light)
lee-enfield,lee-enfield,"=UNICHAR(HEX2DEC(""f86a""))",Lee Enfield: An old British rifle fed with a magazine used during the World Wars. (gun weapon)
leeching-worm,leeching-worm,"=UNICHAR(HEX2DEC(""f86b""))",Leeching worm: This tubular worm is used to suck blood which is supposed to purify your body and clean wounds according to some medical practices. (animal tentacle)
leek,leek,"=UNICHAR(HEX2DEC(""f86c""))",Leek: This white and green vegetable is the perfect ingredient for soup. It's also the favorite weapon of Farfetch'd. (fruit)
leg-armor,leg-armor,"=UNICHAR(HEX2DEC(""f86d""))",Leg armor: Metal protections from knee to ankle. Not so easy to cross ford with such heavy boots. (armor boot robot)
leg,leg,"=UNICHAR(HEX2DEC(""f86e""))",Leg: This limb belongs to the lower part of the body from foot to thigh. (anatomy boot)
lemon,lemon,"=UNICHAR(HEX2DEC(""f86f""))",Lemon: A yellow (or green) small acid fruit used as juice to prepare fish meal or cook cakes. (fruit)
leo,leo,"=UNICHAR(HEX2DEC(""f870""))",Leo: Lion star constellation - Zodiacal sign from July to August (symbol)
letter-bomb,letter-bomb,"=UNICHAR(HEX2DEC(""f871""))",Letter bomb: A package with a ticking sound is rarely a good omen. More quiet message can also been a threat if they contains anthrax. (bomb book explosion)
level-crossing,level-crossing,"=UNICHAR(HEX2DEC(""f872""))",Level crossing: A dangerous intersection between rails and roads protected by a barrier and a loud alarm. (building door vehicle)
level-end-flag,level-end-flag,"=UNICHAR(HEX2DEC(""f873""))",Level end flag: Jump from this stair made of blocks to score the maximum points before entering the castle. (block flag super-mario)
level-four-advanced,level-four-advanced,"=UNICHAR(HEX2DEC(""f874""))",Level four advanced: (rank)
level-four,level-four,"=UNICHAR(HEX2DEC(""f875""))",Level four: (rank)
level-three-advanced,level-three-advanced,"=UNICHAR(HEX2DEC(""f876""))",Level three advanced: (rank)
level-three,level-three,"=UNICHAR(HEX2DEC(""f877""))",Level three: (rank)
level-two-advanced,level-two-advanced,"=UNICHAR(HEX2DEC(""f878""))",Level two advanced: (rank)
level-two,level-two,"=UNICHAR(HEX2DEC(""f879""))",Level two: (rank)
lever,lever,"=UNICHAR(HEX2DEC(""f87a""))",Lever: A manual switch to trigger mechanisms. (machine trap)
liar,liar,"=UNICHAR(HEX2DEC(""f87b""))","Liar: This guy is not telling the truth. Like Pinocchio, the nose is growing. (head state)"
liberty-wing,liberty-wing,"=UNICHAR(HEX2DEC(""f87c""))",Liberty wing: Freedom for the Air Force. (symbol wing)
libra,libra,"=UNICHAR(HEX2DEC(""f87d""))",Libra: Scale star constellation - Zodiacal sign from September to October (symbol)
libya,libya,"=UNICHAR(HEX2DEC(""f87e""))","Libya: Country from north Africa, between Tunisia and Egypt. (map)"
life-bar,life-bar,"=UNICHAR(HEX2DEC(""f87f""))","Life bar: Eat food or use special items to get your health points back! when the life bar is full, extra powers can be used. when the life bar is full, extra powers can be used. (energy heart life)"
life-buoy,life-buoy,"=UNICHAR(HEX2DEC(""f880""))",Life buoy: Get help support before drowning. Not as safe as a jacket though. (boat life sea)
life-in-the-balance,life-in-the-balance,"=UNICHAR(HEX2DEC(""f881""))",Life in the balance: Purity on trial after a pessimistic prognostic. (death heart life)
life-jacket,life-jacket,"=UNICHAR(HEX2DEC(""f882""))",Life jacket: A personal flotation device to keep afloat in water waiting to be rescued. (clothing sea)
life-support,life-support,"=UNICHAR(HEX2DEC(""f883""))",Life support: A sewed organ receiving supply through tubes. (blood heart life)
life-tap,life-tap,"=UNICHAR(HEX2DEC(""f884""))",Life tap: The vital juice poured like beer. The beating energy is drained to the last drop. (blood heart life vampire)
lift,lift,"=UNICHAR(HEX2DEC(""f885""))",Lift: No time to climb the stairs to reach the top floor of tall buildings or go down to the basement. (arrow body rank)
light-backpack,light-backpack,"=UNICHAR(HEX2DEC(""f886""))",Light backpack: To carry only useful equipment to go to school or on a short trip in the countryside. (bag)
light-bulb,light-bulb,"=UNICHAR(HEX2DEC(""f887""))",Light bulb: Works on electricity to make you see something in the dark. Or when you have a bright idea. (light machine)
light-fighter,light-fighter,"=UNICHAR(HEX2DEC(""f888""))",Light fighter: Large aircraft in charge of dealing huge ground damages. (sky vehicle)
light-helm,light-helm,"=UNICHAR(HEX2DEC(""f889""))",Light helm: The lower part of this knight's head is free. (armor hat)
light-projector,light-projector,"=UNICHAR(HEX2DEC(""f88a""))",Light projector: A powerful light source to project shadows on stage actors in the spot. (cinema circus light)
light-sabers,light-sabers,"=UNICHAR(HEX2DEC(""f88b""))",Light Sabers: 2 opposite sides of the Force clashing during a duel. (blade cross science-fiction)
light-thorny-triskelion,light-thorny-triskelion,"=UNICHAR(HEX2DEC(""f88c""))","Light thorny triskelion: Spiky vine branches, like a nasty ivy spreading like weed. (plant spike tentacle)"
lighter,lighter,"=UNICHAR(HEX2DEC(""f88d""))","Lighter: Useful to lit cigarettes, pipes or bombs. Lighters need to be refill regularly with liquid fuel. (fire household light)"
lighthouse,lighthouse,"=UNICHAR(HEX2DEC(""f88e""))",Lighthouse: Sailors refer to these flashing lights on the sea shore indicating harbors entrances and dangerous reefs to avoid. Nowadays they're almost all automatically managed. (building light sea tower)
lightning-arc,lightning-arc,"=UNICHAR(HEX2DEC(""f88f""))",Lightning arc: A spark between two charged coils. (electronic energy lightning)
lightning-bow,lightning-bow,"=UNICHAR(HEX2DEC(""f890""))",Lightning bow: Used by Zeus to show its wrath over humans. (lightning weapon)
lightning-branches,lightning-branches,"=UNICHAR(HEX2DEC(""f891""))",Lightning branches: Sudden zebra stripes in the dark sky. (lightning)
lightning-dissipation,lightning-dissipation,"=UNICHAR(HEX2DEC(""f892""))",Lightning dissipation: High voltage leaving a bright ball. (lightning)
lightning-dome,lightning-dome,"=UNICHAR(HEX2DEC(""f893""))",Lightning dome: An electrical experimentation is happening in this glass bubble. (glass lightning)
lightning-electron,lightning-electron,"=UNICHAR(HEX2DEC(""f894""))",Lightning electron: A ball of instable energy ready to be consumed. (energy lightning)
lightning-flame,lightning-flame,"=UNICHAR(HEX2DEC(""f895""))","Lightning flame: During a violent storm, trees are vulnerable to lightining which can set them ablaze. (fire lightning)"
lightning-frequency,lightning-frequency,"=UNICHAR(HEX2DEC(""f896""))",Lightning frequency: Radio waves or heart beats visualisation over time. (lightning)
lightning-helix,lightning-helix,"=UNICHAR(HEX2DEC(""f897""))",Lightning helix: An electrical twister during a fierce storm. (lightning)
lightning-mask,lightning-mask,"=UNICHAR(HEX2DEC(""f898""))",Lightning mask: A bolt on the forehead of this poor guy. (mask)
lightning-saber,lightning-saber,"=UNICHAR(HEX2DEC(""f899""))",Lightning saber: Energy striking this mighty weapon. (blade lightning viking)
lightning-shadow,lightning-shadow,"=UNICHAR(HEX2DEC(""f89a""))",Lightning shadow: Long black trace left by high intensity exposure. (lightning)
lightning-shield,lightning-shield,"=UNICHAR(HEX2DEC(""f89b""))",Lightning shield: The handle needs to be made of dry wood if the knight don't want to electrocute himself. (lightning shield)
lightning-shout,lightning-shout,"=UNICHAR(HEX2DEC(""f89c""))",Lightning shout: Harsh electrical speech. (lightning mouth)
lightning-slashes,lightning-slashes,"=UNICHAR(HEX2DEC(""f89d""))",Lightning slashes: Three stripes of pure energy. (lightning)
lightning-spanner,lightning-spanner,"=UNICHAR(HEX2DEC(""f89e""))",Lightning spanner: A magic auto-repair energy to fix broken machines and vehicles in a few seconds. (lightning tool)
lightning-storm,lightning-storm,"=UNICHAR(HEX2DEC(""f89f""))",Lightning storm: A fierce electrical maelstrom coming from a dark cloud. (lightning sky)
lightning-tear,lightning-tear,"=UNICHAR(HEX2DEC(""f8a0""))",Lightning tear: Crying during a storm can have side effect. (eye)
lightning-tree,lightning-tree,"=UNICHAR(HEX2DEC(""f8a1""))",Lightning tree: Huge flash in the sky. (lightning sky)
lightning-trio,lightning-trio,"=UNICHAR(HEX2DEC(""f8a2""))",Lightning trio: Zeus trident. (lightning)
lily-pads,lily-pads,"=UNICHAR(HEX2DEC(""f8a3""))",Lily pads: Huge round leaves floating in ponds where the frogs can rest in the shadow of magnificent flowers. (egypt liquid plant)
linden-leaf,linden-leaf,"=UNICHAR(HEX2DEC(""f8a4""))",Linden leaf: Tree producing small helicopters during autumn. (plant wood)
linked-rings,linked-rings,"=UNICHAR(HEX2DEC(""f8a5""))",Linked rings: Certainly belong to two lovers. This is a strong bound between partners in an alliance. (jewellery)
lion,lion,"=UNICHAR(HEX2DEC(""f8a6""))","Lion: The mighty king of the jungle, roaring over savanna. (animal circus game-of-thrones mammal)"
lips,lips,"=UNICHAR(HEX2DEC(""f8a7""))",Lips: Borders surrounding the mouth without lipstick. (mouth)
lipstick,lipstick,"=UNICHAR(HEX2DEC(""f8a8""))",Lipstick: To put red makeup around the mouth to feel prettier during seduction. (household mouth)
liquid-soap,liquid-soap,"=UNICHAR(HEX2DEC(""f8a9""))",Liquid soap: A hand lotion to keep everything clean and shiny and destroy germs. It can also produce bubbles. (bottle household liquid)
lit-candelabra,lit-candelabra,"=UNICHAR(HEX2DEC(""f8aa""))",Lit candelabra: A trio of candles to put on a table during a romantic banquet between tasty meals. (fire household light vampire)
liver,liver,"=UNICHAR(HEX2DEC(""f8ab""))",Liver: An internal organ in the belly responsible of managing how alcohol is assimilated. (anatomy)
lizard-tongue,lizard-tongue,"=UNICHAR(HEX2DEC(""f8ac""))",Lizard tongue: An extensible piece of meat for a deadly kiss. (mouth reptile)
lizardman,lizardman,"=UNICHAR(HEX2DEC(""f8ad""))",Lizardman: A reptilian being living near swamps or escaped from Atlantis. (creature head reptile)
load,load,"=UNICHAR(HEX2DEC(""f8ae""))","Load: Loading data from a floppy disk to restore a saved file, and continue the game where it was previously stopped. (electronic gui)"
lob-arrow,lob-arrow,"=UNICHAR(HEX2DEC(""f8af""))",Lob arrow: Trajectory with a ball to aim to trick a goal keeper. (arrow)
lock-picking,lock-picking,"=UNICHAR(HEX2DEC(""f8b0""))",Lock picking: Small pieces of metal used by robbers to break into a secure room or a safe. (lock police tool)
lock-spy,lock-spy,"=UNICHAR(HEX2DEC(""f8b1""))",Lock spy: Piercing through intimacy to observe some secrets during a private meetings behind a closed door. (eye lock)
locked-box,locked-box,"=UNICHAR(HEX2DEC(""f8b2""))",Locked box: The content of this crate must remain secret and well protected during transportation. (container lock)
locked-chest,locked-chest,"=UNICHAR(HEX2DEC(""f8b3""))",Locked chest: Gold or emptiness is hidden in this treasure box. (container lock money pirate)
